Strain,-pxx/10000,-pyy/10000,-pzz/10000
-5.24383850544675e-16,0.00654420470920043,0.0112769288332696,0.018429685044422
0.000999999999999533,0.0624081394198711,-0.0021632292189487,0.0160839238481459
0.00199999999999959,0.109934617648273,-0.018795112714954,-0.0313305169438585
0.00299999999999965,0.191247452387758,0.0172493814714819,0.0581080699089321
0.00399999999999936,0.220504851165912,-0.0184191871462054,-0.0110731016342808
0.00499999999999941,0.345382333202617,0.0322302244082121,0.0509586828167218
0.00599999999999947,0.355882606307512,-0.0169253102626831,-0.0111445610974144
0.00699999999999953,0.45409792202589,0.0232455830166021,-0.0100774165309744
0.00799999999999959,0.493903743615339,-0.0223995267476215,0.00512363783912044
0.00899999999999964,0.56120361622331,0.0024779072297848,-0.0117870525541274
0.00999999999999935,0.633105907775206,0.0264310034221848,-0.0250068041817924
0.0109999999999994,0.705547292305932,-0.0297204074611732,-0.00676475687028647
0.0119999999999995,0.791308932285885,-0.00416046233092319,0.000181942696532301
0.0129999999999995,0.838036321665018,-0.0209307579134484,-0.0178722854082835
0.0139999999999996,0.890607623471828,-0.0102651437466971,-0.0184444086642225
0.0149999999999996,0.970009052074306,0.00837402358415422,0.00172136631688488
0.0159999999999993,1.02926970417249,-0.0167877470179847,-0.027875437107362
0.0169999999999994,1.11182680526327,0.0341277847104133,0.0302129178581245
0.0179999999999995,1.1400289257961,-0.00382463949264538,0.024530161522933
0.0189999999999995,1.21184716532795,0.0354222231376559,-0.0140623999746909
0.0199999999999996,1.27343860674524,0.0266409057909007,-0.0310385447708163
0.0209999999999996,1.33143170178296,0.015706624223606,0.0030016905734382
0.0219999999999993,1.39051269301889,0.0215247432223152,0.0257604888371582
0.0229999999999994,1.43791820430821,-0.0262008098589318,-0.00614340025483007
0.0239999999999995,1.54058908263907,0.0117245334929477,0.010365106161095
0.0249999999999995,1.5941781005909,0.0163885540023809,-0.0141775064927159
0.0259999999999996,1.65078376271849,0.0364180303683871,-0.0130999740151131
0.0269999999999996,1.71030024462447,-0.0131111938110756,0.0077579616511599
0.0279999999999993,1.78068204553198,-0.00583560722418347,0.0125317105744247
0.0289999999999994,1.84941369042658,0.0160663283834316,0.0201917008556191
0.0299999999999995,1.88663408780187,-0.00395160999706395,-0.0273002563025228
0.0309999999999995,1.96178913056731,-0.00885378138674695,0.0196649593522949
0.0319999999999996,2.01247843987223,-0.0324309709744929,-0.00925549585602304
0.0329999999999996,2.07586139996025,0.000968853878564012,0.0103401101710143
0.0339999999999993,2.14999844848916,0.00764174694863006,-0.0255913677365182
0.0349999999999994,2.24298618783962,0.0132984881057546,0.0251447544406613
0.0359999999999994,2.27081575332226,-0.0285245456798586,0.0100728687659787
0.0369999999999995,2.33731202602362,0.0177974425085829,0.00978575156402284
0.0379999999999996,2.40554433172173,0.0151326603294894,-0.0300453610842966
0.0389999999999996,2.45537681838173,-0.00657386168362207,-0.00436266012476275
0.0399999999999993,2.51738590792883,0.00119057622127139,0.00662788953400744
0.0409999999999994,2.5835638363848,-0.010050783747648,0.00216727520004636
0.0419999999999994,2.64480335140204,0.0188594207149677,-0.0205898466141181
0.0429999999999995,2.71931314910808,-0.0209958845990884,-0.0264261212233515
0.0439999999999996,2.77766961223651,0.0257976177147146,0.0263377872124413
0.0449999999999996,2.82309969546265,-0.0375068015091912,0.0241105302337036
0.0459999999999993,2.87199667354092,-0.019945382400376,-0.00630893450995581
0.0469999999999994,2.94478619577193,0.0193220502343748,-0.0145895087489878
0.0479999999999994,3.00153337777464,0.037254271800931,-0.00760924794812003
0.0489999999999995,3.03656258455287,0.00323394627625096,-0.00161218069981679
0.0499999999999996,3.12750983531418,0.00081510280984164,0.00445111453464951
0.0509999999999996,3.13006705767597,-0.0076907301807847,-0.0231409005545142
0.0519999999999993,3.2148290924399,-0.0153265152385646,0.0104230040947134
0.0529999999999994,3.32085776938763,0.0406648217295065,0.0230503286028006
0.0539999999999994,3.33430909210039,-0.0067516263202083,-0.028094714946093
0.0549999999999995,3.42639024699604,-0.00544392302314268,0.025319565623006
0.0559999999999996,3.46173177857686,-0.0370138961136361,0.0172573656042558
0.0569999999999996,3.51001226552428,0.00359442322433357,-0.02312526891919
0.0579999999999993,3.58835621967718,0.0291669781934593,0.0130647695187642
0.0589999999999994,3.60135626862149,-0.0559421884118576,-0.0282799032147519
0.0599999999999994,3.72978190990957,0.00566872521946491,0.0879084107247058
0.0609999999999995,3.74549778503243,-0.0430556546675729,-0.0430473166379105
0.0619999999999995,3.82935853242601,0.0271380529881199,0.0180746661410699
0.0629999999999996,3.84581847137723,-0.0125220990250655,-0.00613098111417359
0.0639999999999993,3.94193280495238,-0.0630463412060166,-0.00470824870201413
0.0649999999999994,4.01012372731234,0.0361451587271996,0.0648577407164957
0.0659999999999994,4.02576410023217,-0.0104905347571191,-0.0866659414860977
0.0669999999999995,4.14415402831523,0.100416241281957,0.0475292386667021
0.0679999999999995,4.14065534435144,-0.0879955598787779,-0.0374725859169825
0.0689999999999996,4.28794083326421,0.0638570138589488,0.0803528180052401
0.0699999999999993,4.26904692423064,-0.00509841220524716,-0.0271001878047925
0.0709999999999994,4.32640274149215,0.0146075312251923,-0.0204847008269034
0.0719999999999994,4.40922652460559,0.0336684904135097,0.0456488976213517
0.0729999999999995,4.39403701888391,-0.0805202917104612,-0.077672372387902
0.0739999999999995,4.54866055628502,0.0445084482011715,0.0842499110657984
0.0749999999999996,4.5250132065045,-0.0608149939577872,-0.0328532557679324
0.0759999999999993,4.6363550771526,0.0247020565432069,0.00272648861091812
0.0769999999999994,4.67735009430204,0.00781004013328471,-0.00175918816975768
0.0779999999999994,4.72364196690451,-0.0422423427889556,-0.0521964577399258
0.0789999999999995,4.81680996910877,0.0995554876274016,0.0320441998004218
0.0799999999999995,4.80068989997643,-0.0751178413736487,-0.051869764156468
0.0809999999999996,4.93489057963168,0.0734773793770602,0.0216493116315962
0.0819999999999993,4.94709424564952,-0.0318144903172627,-0.0185499155970221
0.0829999999999994,5.01647309280787,-0.0267933891379012,0.0204342862954662
0.0839999999999994,5.05747414649392,0.0210509431338264,0.0131542614774142
0.0849999999999995,5.10640286028001,-0.0349076342387118,-0.0395374120938818
0.0859999999999995,5.17959951313887,0.0679572540598826,0.0394233904647355
0.0869999999999996,5.20444791028788,-0.0560536771769771,-0.0669420528454957
0.0879999999999993,5.33219526215506,0.0370877990098074,0.0505537222808998
0.0889999999999993,5.33963701342946,-0.0198229413404915,0.00564049427324033
0.0899999999999994,5.37197965321168,-0.0125918698038473,-0.0119214229505964
0.0909999999999995,5.4819207636652,0.0763763954412281,0.0690219801728036
0.0919999999999995,5.44661685061211,-0.0329658895867553,-0.0782583773630098
0.0929999999999996,5.59686947303709,0.0284155366320549,0.0572589397424241
0.0939999999999993,5.65729729235167,-0.0236843630568807,0.0270688052798463
0.0949999999999993,5.67060632315537,0.0185845950340932,-0.0186348952804004
0.0959999999999994,5.72967005945034,0.0167521941318047,-0.0348512742557592
0.0969999999999995,5.75733944210848,0.00198698455645289,-0.0409361390683999
0.0979999999999995,5.85046701209368,-0.0359125836908281,0.0249945786730601
0.0989999999999996,5.8844422005739,-0.0301343820746189,0.0417161840428415
0.0999999999999993,5.93240879594942,-0.0267782387468988,0.0386614576104312
0.100999999999999,5.97227544326046,-0.0258075881983734,-0.0153501220124737
